pair,pid,dTopt,dTm
haemulonii,91.0,-2.5828349590301514,-2.1080970764160156
haemulonii,88.4,-0.33622384071350453,-0.7278919219970703
haemulonii,94.3,-1.3024556636810303,1.928114891052246
haemulonii,77.8,-9.060945510864258,-0.2776026725769043
haemulonii,87.7,2.7063345909118652,-0.557786226272583
haemulonii,72.7,2.1747350692749023,0.2857625484466624
haemulonii,92.3,2.81233549118042,-0.23864507675170898
haemulonii,79.0,4.959186315536506,-0.5551934242248535
haemulonii,85.8,-1.3497179746627808,0.29072165489196067
haemulonii,86.1,1.991373896598816,-0.3179967403411865
haemulonii,94.4,-0.4161036014556885,0.40740370750427246
haemulonii,87.6,1.9692134857177699,-0.18866658210754395
haemulonii,88.8,0.12310624122619629,0.22788047790526633
haemulonii,84.8,0.8340096473693848,4.493975639343269
haemulonii,89.8,-1.3697969913482595,-1.175379753112793
haemulonii,95.7,-0.26221632957458496,0.09290575981140137
haemulonii,83.8,-1.5950953960418701,-1.0544180870056152
haemulonii,72.7,-1.915297508239746,-0.6619393825531006
haemulonii,95.2,0.21993756294250488,0.3886282444000244
haemulonii,70.2,0.9423279762268066,0.07756352424621582
haemulonii,87.1,2.8209328651428223,-0.5158066749572754
haemulonii,72.7,0.5384624004364049,-1.4746427536010671
haemulonii,92.9,-6.410604715347283,0.22101402282715554
haemulonii,91.0,-4.695171117782593,-2.8120338916778564
haemulonii,92.4,0.9051203727722168,-1.21116042137146
haemulonii,96.0,-0.3280574083328247,-1.1207878589630127
haemulonii,69.9,-6.655780076980591,-1.047450304031365
haemulonii,83.8,-3.478574752807617,-0.044733285903930664
haemulonii,79.6,2.5109517574310303,-5.102336406707757
haemulonii,98.1,-0.0740969181060791,-1.0073482990264893
haemulonii,84.9,-0.23293733596801758,0.2628505229949951
haemulonii,78.8,-1.4033281803131104,-1.3799905776977468
haemulonii,96.5,1.7898845672607422,0.7916688919067383
haemulonii,93.8,0.7533788681030344,1.6190290451049734
haemulonii,94.9,-0.5992448329925537,-0.77521204948426
haemulonii,87.7,-2.6915377378463745,-0.5883276462554932
haemulonii,86.8,-8.705633282661438,-2.176988124847412
haemulonii,93.3,-2.892909049987793,-0.4232943058013916
haemulonii,69.8,2.782377004623413,0.07051229476928711
haemulonii,89.2,-2.705225944519043,1.2673139572143555
haemulonii,90.6,3.1389927864074707,0.006091594696044922
haemulonii,85.7,1.4589858055114746,0.27727484703063965
haemulonii,96.3,-0.4144012928009033,-0.344252586364739
haemulonii,93.8,1.1492586135864258,0.6147921085357666
haemulonii,86.8,-2.36922025680542,-1.2287914752960205
haemulonii,89.6,-2.463083267211914,-0.369185209274292
haemulonii,94.7,3.736971616744995,1.1725902557373047
haemulonii,74.5,2.9622066020965576,1.0567903518676758
haemulonii,84.1,-0.2191919088363612,-1.341843605041511
haemulonii,85.3,-8.022977113723755,-3.7250697612762522
haemulonii,91.6,-0.3889560699462855,-0.12423992156982422
haemulonii,73.3,-1.1243534088134766,-1.1353135108947754
haemulonii,69.3,-1.9530808925628662,-1.1079728603362966
haemulonii,88.9,-3.3350908756256104,-1.7769753932952739
haemulonii,94.3,-1.4616429805755615,-1.9819974899291992
haemulonii,73.5,7.793008089065552,2.2015810012817383
haemulonii,80.6,0.660949945449822,0.5096137523651123
haemulonii,79.1,1.0726779699325562,0.38042664527893066
haemulonii,84.9,-3.7803447246551514,0.40801167488098145
haemulonii,92.6,-1.8199002742767334,-0.36653876304627175
haemulonii,82.9,-3.8588476181030273,-3.5799384117126465
haemulonii,72.4,0.6789708137512207,-1.2398123741149973
haemulonii,95.1,0.9732770919799698,-0.02682209014892578
haemulonii,93.3,-1.397101879119873,0.11659860610961914
haemulonii,96.1,2.704480290412903,2.0931005477905344
haemulonii,68.6,4.7751832008361745,-0.4276454448699951
haemulonii,96.4,-2.4796342849731445,-2.0438849925994873
haemulonii,84.6,6.67784571647644,1.332610845565796
haemulonii,92.2,0.4194509983062744,0.10041594505310059
haemulonii,78.6,1.4339053630828857,-0.0755012035369873
haemulonii,70.5,18.00750732421875,3.743535280227661
haemulonii,90.2,0.246809720993042,-3.3193886280059814
haemulonii,88.7,-12.503979206085205,-2.127963304519646
haemulonii,95.7,6.850697994232185,-1.9810855388641357
haemulonii,69.9,-10.55553674697876,-4.84384894371032
haemulonii,94.0,-0.9335839748382604,-3.000134229660034
haemulonii,93.2,-6.91247284412384,-0.9359955787658691
haemulonii,79.2,-0.05134999752044678,-0.5208969116211009
haemulonii,83.5,0.671839714050293,-0.21719932556151633
haemulonii,80.8,-0.25663554668426514,0.5755126476287842
haemulonii,90.6,-2.914917469024658,-1.32523775100708
haemulonii,86.3,1.472947597503662,0.38186311721800337
haemulonii,91.9,0.252377986907959,0.38059353828429465
haemulonii,81.8,4.841698408126845,-0.11813640594482422
haemulonii,69.0,8.214504718780525,0.7795870304107666
haemulonii,92.1,-3.1121528148651123,-1.0294258594512868
haemulonii,91.8,-1.018702983856194,-1.0725796222686768
haemulonii,84.5,1.1584174633026088,0.7541656494140625
haemulonii,84.3,1.4050555229187012,0.12611746788024902
haemulonii,92.1,1.3291740417480469,0.8254647254943848
haemulonii,86.3,-20.864696502685547,-5.201172828674316
haemulonii,76.6,3.4571635723114014,0.5614578723907471
haemulonii,92.0,1.9996869564056396,1.2431025505065918
haemulonii,92.8,-0.36170125007629395,0.501006841659553
haemulonii,82.3,-2.511659860610955,0.8358240127563477
haemulonii,94.2,-1.6249537467956543,-0.4385828971862864
haemulonii,89.8,0.9607350826263428,0.010669231414787816
haemulonii,88.3,-3.776378631591804,-0.4604160785675049
haemulonii,82.9,3.0849033594131505,1.0925590991973877
haemulonii,90.0,0.5118405818939209,-0.1317620277404714
haemulonii,94.0,1.915440559387207,-0.18047690391540527
haemulonii,73.6,1.5440011024475098,0.04821419715881348
haemulonii,91.9,-0.7355725765228271,1.0008692741394043
haemulonii,91.8,1.80466890335083,1.7040073871612549
haemulonii,89.7,1.1296194791793823,1.2397289276123047
haemulonii,98.8,1.1887872219085693,-1.0091841220855713
haemulonii,69.4,-4.330217242240906,-1.999753713607788
haemulonii,77.9,-0.34737467765808105,-0.3947913646697998
haemulonii,85.4,1.231015920639038,1.414710283279419
haemulonii,91.5,0.04103422164916992,0.4848361015319824
haemulonii,98.4,-3.1512951850891113,-1.1086463928222656
haemulonii,72.0,7.117009162902832,0.7112503051757812
haemulonii,77.8,-0.1619875431060791,5.045366287231445
haemulonii,85.6,-0.29541492462158203,-3.120476007461548
haemulonii,64.2,-0.5257344245910645,-0.08261799812316895
haemulonii,90.8,-0.7730841636657715,0.0313878059387207
haemulonii,76.2,-5.766838788986206,-4.542148113250732
haemulonii,94.5,2.94159471988678,2.471637725830078
haemulonii,95.2,0.3408229351043701,-2.211827039718628
haemulonii,92.7,1.197153925895691,-0.18004179000854492
haemulonii,70.6,0.07640361785888672,-1.0745704174041748
haemulonii,87.9,-3.2614660263061594,-1.029050350189209
haemulonii,84.3,-1.1848640441894531,-0.17139911651611328
haemulonii,80.0,-7.532243728637695,-0.23452043533325195
haemulonii,75.9,3.509824275970459,0.8908629417419434
haemulonii,81.7,-0.6089508533477783,-1.0110795497894287
haemulonii,81.2,9.704382419586182,1.7250239849090505
haemulonii,87.3,0.7900714874267578,1.8560826778411865
haemulonii,80.1,-3.7659573554992676,0.6807684898376465
haemulonii,80.2,-2.0672607421874964,-4.449504613876343
haemulonii,79.5,-0.9001851081848145,0.48221349716186523
haemulonii,84.1,-2.832870483398441,2.0669162273406982
haemulonii,94.0,-12.510770559310913,-1.9101977348327637
haemulonii,80.5,0.012606382369995117,0.9512841701507568
haemulonii,88.4,-1.6207623481750417,-0.3877222537994385
haemulonii,91.0,5.306886434555054,2.7926087379455566
haemulonii,95.2,-1.7664062976837158,1.802140474319458
haemulonii,85.1,1.175529956817627,-0.13987421989440918
haemulonii,75.0,1.4552628993988037,-0.35812854766845703
haemulonii,97.4,-9.97166633605957,-9.582990407943726
haemulonii,95.3,0.8879148960113561,0.0652611255645752
haemulonii,83.1,0.6634175777435303,-0.20253658294677734
haemulonii,83.4,19.485901594161994,-2.3645758628845215
haemulonii,96.9,0.026292800903320312,-0.7302403450012207
haemulonii,74.2,5.580697059631348,0.6835877895355225
haemulonii,88.6,-2.554847002029419,-3.54803204536438
haemulonii,72.9,-4.303364753723137,-1.6095221042633128
haemulonii,87.0,-11.845600605010986,-1.67275071144104
haemulonii,84.5,-0.3494703769683838,-0.13104677200317383
haemulonii,92.2,0.059598684310913086,-0.23181438446044922
haemulonii,95.4,1.2761306762695384,0.378340482711792
haemulonii,87.9,-4.019188284873955,-0.3547549247741699
